utterance|intent|domain|dialogue_id
what is you name|what_is_your_name|small_talk|single_sen
what's your first name|what_is_your_name|small_talk|single_sen
what do you like being called|what_is_your_name|small_talk|single_sen
how would you like me to call you|what_is_your_name|small_talk|single_sen
who are you known as|what_is_your_name|small_talk|single_sen
how can i get your attention|what_is_your_name|small_talk|single_sen
what do you answer to|what_is_your_name|small_talk|single_sen
do you have a way you like to be referred to|what_is_your_name|small_talk|single_sen
can you tell me your name|what_is_your_name|small_talk|single_sen
how do i activate you|what_is_your_name|small_talk|single_sen
what name do you answer to|what_is_your_name|small_talk|single_sen
what can i refer to you by|what_is_your_name|small_talk|single_sen
what do they call you|what_is_your_name|small_talk|single_sen
how are you named|what_is_your_name|small_talk|single_sen
what's your designation|what_is_your_name|small_talk|single_sen
can i call you by any name|what_is_your_name|small_talk|single_sen
i want your name|what_is_your_name|small_talk|single_sen
i need to know your name|what_is_your_name|small_talk|single_sen
i need your name|what_is_your_name|small_talk|single_sen
i wanna know your name|what_is_your_name|small_talk|single_sen
i'd like your name|what_is_your_name|small_talk|single_sen
tell me your name|what_is_your_name|small_talk|single_sen
you must tell me your name|what_is_your_name|small_talk|single_sen
what name do you want to be called|what_is_your_name|small_talk|single_sen
when referring to you, what name do you want me to use|what_is_your_name|small_talk|single_sen
would you tell me your name|what_is_your_name|small_talk|single_sen
provide the name i should use to refer to you|what_is_your_name|small_talk|single_sen
i would like to know your name|what_is_your_name|small_talk|single_sen
hello, may i get your name|what_is_your_name|small_talk|single_sen
i am needing to know your name|what_is_your_name|small_talk|single_sen
tell me what name to use to refer to you|what_is_your_name|small_talk|single_sen
state your name|what_is_your_name|small_talk|single_sen
when referring to you, what name should i use|what_is_your_name|small_talk|single_sen
i want to know your name|what_is_your_name|small_talk|single_sen
ai, do you like your name|what_is_your_name|small_talk|single_sen
ai, what can i call you|what_is_your_name|small_talk|single_sen
ai, what's your name|what_is_your_name|small_talk|single_sen
ai, what do people call you|what_is_your_name|small_talk|single_sen
ai, what should i call you|what_is_your_name|small_talk|single_sen
please introduce yourself|what_is_your_name|small_talk|single_sen
could you tell me your name|what_is_your_name|small_talk|single_sen
would you like to introduce yourself|what_is_your_name|small_talk|single_sen
tell me about yourself|what_is_your_name|small_talk|single_sen
what name should i use to address you|what_is_your_name|small_talk|single_sen
what name should i refer to you as|what_is_your_name|small_talk|single_sen
how would you like to be referred to|what_is_your_name|small_talk|single_sen
what name should i use when i call you|what_is_your_name|small_talk|single_sen
do you have a name i should call you by|what_is_your_name|small_talk|single_sen
do a websearch for direct deposit set up|direct_deposit|work|single_sen
search google for how to set up direct deposit|direct_deposit|work|single_sen
info on setting up direct deposit|direct_deposit|work|single_sen
info on direct deposit set-up|direct_deposit|work|single_sen
tell me how to get my paycheck on direct deposit|direct_deposit|work|single_sen
what are the steps for setting up direct deposit for my paycheck|direct_deposit|work|single_sen
give me instructions to set up direct deposit for my paycheck|direct_deposit|work|single_sen
i want to set up direct deposit for my paycheck, what do i need to do|direct_deposit|work|single_sen
how do i set up direct deposit for my paycheck|direct_deposit|work|single_sen
i'd really like to set up a direct deposit for my paycheck|direct_deposit|work|single_sen
i wanna set up a direct deposit for my paycheck|direct_deposit|work|single_sen
i'd like to set up a direct deposit for my paycheck|direct_deposit|work|single_sen
i would like to set up direct deposit|direct_deposit|work|single_sen
set up direct deposit for me|direct_deposit|work|single_sen
i need to set up a direct deposit for my paycheck|direct_deposit|work|single_sen
set up a direct deposit|direct_deposit|work|single_sen
i need to set up direct deposit|direct_deposit|work|single_sen
i want to set direct deposit|direct_deposit|work|single_sen
help me get my pay check deposited directly to my home checking account|direct_deposit|work|single_sen
set my paycheck up for direct deposit|direct_deposit|work|single_sen
i want my paycheck to go directly to my bank account|direct_deposit|work|single_sen
set up direct deposit to my money market account for my pay check|direct_deposit|work|single_sen
how do i get direct deposit for my paycheck|direct_deposit|work|single_sen
what's the procedure to get direct deposit for my paycheck|direct_deposit|work|single_sen
set up payroll direct deposit to my checking account|direct_deposit|work|single_sen
make it so my paycheck goes directly into my savings account|direct_deposit|work|single_sen
how can i have my paycheck directly deposited|direct_deposit|work|single_sen
i need to get direct deposit on my bofa account|direct_deposit|work|single_sen
what do i need to set up direct deposit|direct_deposit|work|single_sen
what is needed for setting up direct deposit|direct_deposit|work|single_sen
can you walk me through setting up direct deposit|direct_deposit|work|single_sen
what is needed to set up direct deposit|direct_deposit|work|single_sen
i need help to set up direct deposit|direct_deposit|work|single_sen
would you help me set up direct deposit|direct_deposit|work|single_sen
assist me to set up direct deposit|direct_deposit|work|single_sen
tell me how to set up direct deposit|direct_deposit|work|single_sen
tell me how to set up direct deposit for my paycheck|direct_deposit|work|single_sen
how do i direct deposit my paycheck|direct_deposit|work|single_sen
what do i do to have my paycheck deposited directly in my account|direct_deposit|work|single_sen
how can i have my paycheck directly deposited in my account|direct_deposit|work|single_sen
i would like to set up a direct deposit, please tell me how|direct_deposit|work|single_sen
how can i set up a direct deposit with my checking account|direct_deposit|work|single_sen
can you tell me how to set up a direct deposit|direct_deposit|work|single_sen
can you help me set up a direct depost|direct_deposit|work|single_sen
how can i turn on direct deposit|direct_deposit|work|single_sen
